,linreg_0,lstm_1,tcn_2,label
567,1.3088652991674814,1.3383098,1.0865227,0
568,1.3040441167565069,1.3311588,1.0855383,1
569,1.2952943371701287,1.327666,1.0726907,0
570,1.290382833698517,1.3264655,0.98812044,1
571,1.2969263506083792,1.335899,1.1535122,0
572,1.2959776778718954,1.3407853,1.0671041,1
573,1.303719734858897,1.3470879,1.2112913,2
574,1.3025187026393505,1.3440238,1.0650009,0
575,1.2906956295497602,1.3317553,1.041061,2
576,1.2913327560755716,1.3418362,1.1359994,0
577,1.2837438251629119,1.3448617,1.0950629,1
578,1.2885940364466297,1.3394775,1.1298927,2
579,1.2857122595475343,1.3432082,1.1073955,2
580,1.2837646028565817,1.331938,1.1426078,1
581,1.2874880197683998,1.3189521,1.0588008,2
582,1.2866021397476108,1.3146613,1.0066793,2
583,1.291387149398927,1.3240638,1.0739316,1
584,1.2980413255766463,1.3334816,1.0706155,1
585,1.3029773914687437,1.3415716,1.1281472,2
586,1.3027848309652712,1.3421155,1.1399128,1
587,1.3079971827418642,1.335267,1.025786,1
588,1.3119245286077348,1.3354212,0.9429155,2
589,1.3089761249504264,1.3421001,0.94153655,1
590,1.312870786001213,1.3504833,1.0201713,2
591,1.3126290228866417,1.3553479,0.9473155,2
592,1.3064628193217003,1.3575748,0.9831316,0
593,1.309079842191167,1.3435086,0.9344581,1
594,1.3176184570153737,1.3435848,0.92888933,0
595,1.3041891410513942,1.3496536,0.96079826,2
596,1.3047904863400202,1.3507057,1.1336592,2
597,1.3062592177925572,1.3485706,0.98081094,2
598,1.3018207315532007,1.3479701,1.0214956,2
599,1.3040819251377493,1.3403163,0.9622115,0
600,1.300732635851968,1.3473849,1.0240452,2
601,1.3016217374249475,1.3594265,1.1984632,2
602,1.3023253159909371,1.3602334,1.1360044,2
603,1.3077991355211254,1.3642389,1.2157583,2
604,1.3046535900525873,1.3642104,1.1458303,1
605,1.313660470912501,1.3517644,1.1308244,1
606,1.3217987839994585,1.3492807,1.0418729,2
607,1.3200912908523004,1.3452433,1.0915884,0
608,1.3113612635249445,1.3512151,1.0759588,1
609,1.3144978855682812,1.3649712,1.0918568,2
610,1.310903763386699,1.3657693,1.0668069,0
611,1.3119325953911738,1.3600235,1.0311842,2
612,1.3127547622860762,1.3596516,1.0279727,1
613,1.3200586519871989,1.3573468,1.0140141,0
614,1.3068593090648928,1.353469,1.0530406,0
615,1.3036102172553063,1.3642157,1.103855,2
616,1.2980415636922347,1.3623911,1.0741469,2
617,1.3011607319410046,1.3528386,1.1119789,0
618,1.294813284263353,1.3535414,1.1114204,0
619,1.29217974679125,1.3503721,1.1383575,2
620,1.289928625281568,1.3387096,1.1222513,0
621,1.2837346517047548,1.3332409,1.1258211,2
622,1.2809559262716137,1.3194388,1.0627451,1
623,1.2888362059958884,1.3074107,1.1346247,2
624,1.2899989309386086,1.3119985,1.1102083,0
625,1.284529342972651,1.3159528,1.0933712,1
626,1.293538172089454,1.3252714,1.1265928,2
627,1.2955925642928303,1.3391697,1.1478454,2
628,1.2914303769452276,1.3438334,1.1308924,2
629,1.2929032837142949,1.3267384,1.0149374,0
630,1.2884961580252643,1.3172231,1.0019819,1
631,1.2972550298102572,1.3237233,1.0204407,1
632,1.3046440603725804,1.3219699,1.000921,0
633,1.3015252522296885,1.3296366,1.1468006,2
634,1.2974008806186428,1.338512,1.0267732,1
635,1.3052468909028283,1.3276167,0.99487746,2
636,1.3101320899021447,1.335503,0.9260677,2
637,1.3128437486910856,1.3433545,0.9376333,1
638,1.3224775685307417,1.347827,0.9691172,2
639,1.3198161582524883,1.3698677,1.0935584,2
640,1.316743804835491,1.3797718,1.1837851,1
641,1.326661865131473,1.3707602,1.0957457,1
642,1.3355821849595115,1.3734391,1.0259105,2
643,1.3378937747305837,1.3726388,1.0068121,2
644,1.3382690601059324,1.3757511,1.0879117,2
645,1.3376977404036179,1.3828629,1.1038976,2
646,1.3355440534064107,1.3834305,1.1099705,2
647,1.3395474331711301,1.373236,1.0645058,2
648,1.341147992645053,1.369515,1.0140685,0
649,1.3271437491023126,1.3673162,0.9725174,0
650,1.323773657129738,1.365922,1.0716646,0
651,1.3132658301072622,1.3673282,1.0178936,2
652,1.312107148306085,1.3674242,1.132369,2
653,1.313766192118956,1.3590231,1.1564935,0
654,1.306350923223594,1.3573005,1.1179795,0
655,1.3009825391682612,1.3537201,1.1002923,2
656,1.3025876584490983,1.3390439,1.1229856,2
657,1.297927488031379,1.3367617,1.1235516,2
658,1.2941638660070316,1.3348405,1.113106,1
659,1.2995735129151154,1.3253078,1.228192,0
660,1.2928733108166934,1.3292732,1.1402636,1
661,1.2977152072062963,1.3267686,1.1237578,0
662,1.2853422308562248,1.3268849,1.1343361,0
663,1.2818655122404747,1.3157827,1.113908,2
664,1.2791935893987176,1.2983522,1.0875885,1
665,1.2840753409034935,1.2837583,1.1777905,0
666,1.2779010532018609,1.288344,1.0576718,1
667,1.3035060897622923,1.2896688,1.0614254,2
668,1.30566729962874,1.312364,1.2472842,2
669,1.3014767071230433,1.3327521,1.2602047,2
670,1.2944925856976175,1.3346778,0.9623827,2
671,1.2989846140972436,1.3309464,0.96484625,1
672,1.3082051373340942,1.3313789,0.8780089,2
673,1.305884130967748,1.3327059,0.8718764,2
674,1.3061742962039957,1.3318806,0.9217208,1
675,1.3108985020569102,1.3312029,0.89936507,2
676,1.3101099684741233,1.3306748,0.88408613,1
677,1.3177709146577894,1.3258791,0.8760524,2
678,1.3183352208002117,1.3332925,0.8644817,2
679,1.3179475350294214,1.3401586,0.86226857,1
680,1.3253143573260067,1.3461477,0.9536846,2
681,1.329004998238562,1.3570812,0.93853456,2
682,1.3267133841568186,1.3615662,0.9835632,2
683,1.3323068865354275,1.354445,0.96635365,2
684,1.3347648968120456,1.3626381,0.97403765,1
685,1.3376090044635445,1.364776,1.0392164,0
686,1.3251696093879615,1.3748623,1.1224641,1
687,1.3290368275437934,1.383456,1.1999199,2
688,1.3240687399879167,1.3733419,1.0497135,2
689,1.3258116960387099,1.3620394,0.9816074,1
690,1.3316411194281332,1.3596543,0.999375,2
691,1.3348644366997995,1.3540444,0.9723903,1
692,1.3357264622331675,1.3509622,0.99390906,0
693,1.3292237794633692,1.3566988,1.004395,2
694,1.3280006157087116,1.3602202,1.0483229,0
695,1.3233959751619826,1.3550053,0.97157305,2
696,1.3208217409271206,1.3596579,0.97019076,2
697,1.3234600721692966,1.3601147,0.98705024,1
698,1.3294460705291664,1.3614669,1.0611311,2
699,1.32992380735081,1.3537122,0.954818,2
700,1.3287101996457886,1.3517954,0.99524033,2
701,1.330592956056158,1.3457386,1.0166355,1
702,1.3357206239284773,1.3485122,0.9647886,0
703,1.329855402399067,1.3523045,0.8942176,2
704,1.3338244385346936,1.3649724,1.0693042,2
705,1.3370615095862413,1.3684481,1.0082895,2
706,1.3349526454212155,1.3676541,1.0297582,2
707,1.3389524484352544,1.3595365,0.9925285,2
708,1.3412841401112894,1.3590951,1.0291793,0
709,1.3340475567004542,1.3602111,0.9757992,0
710,1.3258836917591073,1.3666333,1.0383431,2
711,1.3229210325057352,1.3792375,1.1456524,2
712,1.3175423374212596,1.3787369,1.0836076,2
713,1.3153684106337737,1.3690946,1.1183988,2
714,1.3165494843390984,1.3643981,1.1521887,2
715,1.3161992133490197,1.3578757,1.145793,0
716,1.3094470648010172,1.3545209,1.1464435,1
717,1.3121858412784608,1.3543587,1.1427485,2
718,1.3118214551555447,1.3502127,1.1207232,1
719,1.3211632802577378,1.3442956,1.1975287,2
720,1.3246195499564741,1.3424169,1.0603893,1
721,1.3284072097499517,1.3453679,1.0380849,2
722,1.3256701727367153,1.3472908,0.9940571,2
723,1.3270394611842262,1.351538,0.9850269,1
724,1.3264275901378508,1.3462657,0.93647146,2
725,1.3338221708206348,1.3425338,0.9720162,2
726,1.3353906465158902,1.3503526,0.9528262,1
727,1.3511350305044878,1.3508871,0.9006034,2
728,1.3519695080207492,1.3716813,1.0504764,2
729,1.3516047062572931,1.3874242,1.1008421,2
730,1.346294879643585,1.3911287,1.122726,0
731,1.3462866353132172,1.3883388,1.0465434,2
732,1.3455381116427332,1.383493,0.97446275,1
733,1.34941031851838,1.3775238,0.946091,2
734,1.34912813264594,1.3732907,0.94484234,1
735,1.3500442456381654,1.3748147,0.9912913,2
736,1.3488397071523208,1.3704919,0.92334867,2
737,1.349925421998425,1.3666432,0.962144,2
738,1.3503394214792768,1.3662825,0.892284,1
739,1.3564883221351747,1.3708328,0.9451034,2
740,1.3569979307796345,1.3720864,0.9749585,0
741,1.35005803486288,1.3763098,1.0133004,2
742,1.3505044461361357,1.3902544,1.0925913,2
743,1.3569835042617235,1.3857535,1.0499004,2
744,1.3593232257758745,1.3872198,1.0604025,0
745,1.3542797957980088,1.3839513,0.9747021,2
746,1.3547811119326623,1.3967669,1.1580311,2
747,1.3566341849910524,1.4010621,1.085599,2
748,1.3548896156862118,1.4040017,1.1774726,2
749,1.3584715682044814,1.4017315,1.1857097,2
750,1.3577576352425762,1.3978268,1.1676186,2
751,1.3576276147636173,1.4095424,1.1674368,1
752,1.370725649283905,1.4118583,1.194122,2
753,1.3712026219179188,1.3932246,1.1883571,2
754,1.3665595178522505,1.3929449,1.1976777,2
755,1.3670273228584262,1.3816812,1.086782,1
756,1.3776342207213643,1.3813694,1.0551245,2
757,1.380111755391461,1.3880869,1.0480953,2
758,1.382038499338706,1.3964479,1.1152519,2
759,1.3817361713312362,1.4020461,1.1212535,2
760,1.3766493474861277,1.4052428,1.1507033,2
761,1.3795980300401287,1.3970655,1.0627424,0
762,1.3743382635881396,1.3967496,1.0466214,2
763,1.3712463473177088,1.3971038,1.0085815,0
764,1.355841218317968,1.3955615,1.0613973,0
765,1.3495570368428944,1.4000547,1.1302303,2
766,1.3481725574732888,1.4023688,1.1972245,2
767,1.3513441707202631,1.3988413,1.2742262,0
768,1.3482873606972474,1.3965092,1.1693246,1
769,1.3490438237590872,1.3960199,1.2279271,0
770,1.3376536786067905,1.3925121,1.2228091,0
771,1.3321175128944711,1.3796189,1.1090335,2
772,1.329798942805427,1.3682386,1.1255374,1
773,1.3387720282095688,1.3553221,1.2641816,2
774,1.344009898275444,1.358652,1.1624632,1
775,1.3473961114449697,1.3713007,1.1976701,0
776,1.3458326317672866,1.3803324,1.1872247,1
777,1.3466152963509164,1.3893111,1.1900538,2
778,1.343622930612371,1.3874158,1.1080029,2
779,1.3517324696913073,1.3712823,1.05364,1
780,1.3558264927863968,1.3630269,1.0037338,0
781,1.3439897489102255,1.3615708,0.9195141,1
782,1.349698389222312,1.3716966,1.124051,1
783,1.3558007912514989,1.3784887,1.0078073,2
784,1.3524638150411716,1.3766096,0.9771943,2
785,1.353280637933979,1.3705912,0.9888741,2
786,1.3554772158180588,1.3719574,1.0005941,2
787,1.3575656023354217,1.368706,0.92417115,2
788,1.3577049641966885,1.3765805,1.041149,2
789,1.3572694347723957,1.3791019,0.99889016,2
790,1.3523085681565656,1.3807765,1.0297947,0
791,1.3519033452041684,1.3737773,0.95677394,1
792,1.3572201009451605,1.3773731,1.0149227,2
793,1.3580098162951084,1.3740615,0.93130046,1
794,1.364808609276009,1.3762958,1.0195292,1
795,1.3676788414190233,1.3778756,0.99544656,2
796,1.3645861539415964,1.3814862,1.0717114,2
797,1.3713354217488143,1.3805393,1.0504681,2
798,1.374353819608444,1.3860177,1.0545577,2
799,1.3745289586470393,1.3929887,1.0555631,2
800,1.37196027678952,1.3957773,1.0914788,2
801,1.371187672759734,1.4006977,1.106678,2
802,1.3715099521499303,1.4000113,1.0708939,2
803,1.37651011736395,1.3921336,1.030913,2
804,1.3775796056028982,1.3894957,1.0208313,0
805,1.3671429532663522,1.3884784,1.0389799,2
806,1.366092851370475,1.3950808,1.1250805,2
807,1.3672201546808835,1.400739,1.0866476,2
808,1.36501767315834,1.4038227,1.1299403,2
809,1.3662396695614447,1.4087512,1.2275141,2
810,1.3605589083854177,1.4063407,1.2011331,2
811,1.3610890527247945,1.407037,1.2213658,2
812,1.3665821760297858,1.4043269,1.3008649,1
813,1.37183667588782,1.401817,1.2219039,2
814,1.3704170165359013,1.40268,1.2172408,1
815,1.3757105397093288,1.4042923,1.3050427,0
816,1.3710645399692634,1.3989038,1.1585592,2
817,1.3710307558423402,1.406461,1.2041266,0
818,1.3638667099822113,1.4007193,1.1749344,0
819,1.358877769089129,1.4148519,1.1868776,2
820,1.3563300979316089,1.4194202,1.2778758,1
821,1.36330838121472,1.4164697,1.4549003,2
822,1.362648816852586,1.4186957,1.2954041,0
823,1.3579281154464067,1.4189953,1.3630064,1
824,1.3605809811073482,1.4183977,1.395389,1
825,1.3653989068369343,1.4194816,1.3196446,2
826,1.3605543381116498,1.4185575,1.2825186,2
827,1.3645638196714447,1.4107959,1.326969,2
828,1.3636960628144825,1.3485833,1.211407,0
829,1.3588432537212816,1.3462524,1.2523483,2
830,1.3605817800163873,1.3442882,1.2336583,0
831,1.3527160029660634,1.3474671,1.2307725,2
832,1.350934614229588,1.3419617,1.2420434,2
833,1.3545109549446437,1.3391535,1.2466348,2
834,1.3561484655384055,1.3401643,1.2595624,2
835,1.354510620916171,1.3396716,1.24867,1
836,1.3664678741524643,1.3406038,1.2514427,2
837,1.3644349219002545,1.339019,1.2065637,2
838,1.36436228436511,1.3400954,1.2742883,2
839,1.3639873049198459,1.3374735,1.2585237,2
840,1.3636339922267489,1.3385131,1.229017,2
841,1.3633081582375626,1.34037,1.2555656,0
842,1.3532004120569683,1.3432755,1.213713,0
843,1.3485356265503805,1.3422362,1.1906356,2
844,1.3467211484863115,1.341223,1.2076675,1
845,1.350748285886517,1.3428377,1.3048071,2
846,1.351749360483859,1.3475647,1.2603451,2
847,1.3530045407633533,1.3458701,1.2662299,1
848,1.35925457292692,1.3434249,1.2642529,1
849,1.3620262388770465,1.3450295,1.2357408,2
850,1.3619473357649472,1.3444169,1.2320805,2
851,1.3647859054687022,1.341209,1.2763717,2
852,1.3623737410296022,1.3386017,1.2095677,0
853,1.3596516511537984,1.338545,1.2333971,1
854,1.3697049234784955,1.3368522,1.2006146,2
855,1.3708737261901538,1.3387847,1.1582171,2
856,1.3684644052372226,1.3390499,1.2181554,2
857,1.3712118440562673,1.3361815,1.259675,1
858,1.3745628224837603,1.3353144,1.2569934,2
859,1.3703503093233511,1.3398463,1.2404159,2
860,1.3693908133929231,1.3438935,1.2898203,2
861,1.371026734793623,1.3446175,1.2613127,2
862,1.3691113460827187,1.3452473,1.2326713,2
863,1.3712750471321153,1.3430129,1.246286,2
864,1.3725179389826723,1.3421851,1.2358758,0
865,1.3668270611050302,1.3406295,1.2143219,2
866,1.3697867851829622,1.3407382,1.2510109,1
867,1.3740711136934176,1.3425312,1.2358902,2
868,1.3728442446505333,1.349708,1.253991,0
869,1.3683941996124525,1.3494836,1.2971013,2
870,1.3687242232325278,1.3500415,1.295332,2
871,1.3710668349201975,1.3514956,1.3205638,1
872,1.3812059417255436,1.3529354,1.287796,2
873,1.3842130300918036,1.3572979,1.2469511,2
874,1.3841913909797243,1.3560349,1.3073424,2
875,1.383169930930972,1.3522719,1.2922752,2
876,1.3836491236603612,1.3525131,1.2525606,1
877,1.3875204772354792,1.352253,1.2805039,2
878,1.383746115588404,1.3544604,1.2197071,1
879,1.3878212912685595,1.3577706,1.2909653,2
880,1.3879210229075982,1.3594986,1.2473425,2
881,1.3905500239860271,1.3599738,1.3162183,2
882,1.3914194980488874,1.3590609,1.2388026,0
883,1.3792080922551961,1.3574435,1.2544988,0
884,1.376771414652844,1.3563766,1.2824732,2
885,1.3786333377623954,1.3586314,1.2833657,2
886,1.3793347866374501,1.3627379,1.3080484,1
887,1.3833923272326156,1.365829,1.2959305,2
888,1.3804605800728198,1.3653655,1.2520413,2
889,1.3772235535770883,1.3607554,1.2807684,0
890,1.3727442894983732,1.3604026,1.2933462,2
891,1.3754921168428256,1.3613861,1.3113515,2
892,1.3745959797883336,1.3622655,1.316719,2
893,1.3778145892752138,1.3621248,1.3360856,2
894,1.3789201745396746,1.3595778,1.2708015,2
895,1.375961659970951,1.3575677,1.2717619,0
896,1.3712787281492826,1.3567168,1.2957773,2
897,1.3708815980048674,1.3565167,1.2703173,2
898,1.369930343835408,1.354424,1.2875094,1
899,1.3751948216760272,1.3552401,1.3225663,1
900,1.3806109793230579,1.3565456,1.279263,1
901,1.3876017881588756,1.355075,1.2456207,2
902,1.3886749544270893,1.3490312,1.2360762,2
903,1.3868239113665422,1.347766,1.2892696,2
904,1.3826136234449231,1.3477544,1.2459297,2
905,1.3770286547939816,1.3490392,1.2953503,2
906,1.3789700177407624,1.3532519,1.3026083,2
907,1.3804054882235528,1.3562313,1.3029037,2
908,1.3790975017635112,1.3578221,1.2799213,2
909,1.3782930252202337,1.35755,1.2693837,2
910,1.3767514089900093,1.3544631,1.2897393,2
911,1.3750873270966602,1.3527559,1.3150123,2
912,1.377525153779979,1.3534787,1.3146619,2
913,1.377967136704974,1.3548417,1.3044046,2
914,1.3804944925781326,1.3586206,1.3193069,2
915,1.3811748129841561,1.3627423,1.3135002,2
916,1.3814697638235511,1.3657134,1.3280708,2
917,1.3843311499514122,1.3655343,1.3410381,0
918,1.381062312965212,1.3611159,1.2705003,1
919,1.3895991252542208,1.3630253,1.3096472,2
920,1.3888574690426918,1.3562001,1.1979493,2
921,1.3917015796073784,1.355556,1.3292576,2
922,1.3901100375319326,1.3524301,1.245715,2
923,1.3923557147037917,1.3499273,1.300907,1
924,1.3940892796778273,1.3497797,1.2794664,2
925,1.3915036004844925,1.3563021,1.283641,0
926,1.3827861561787622,1.3594639,1.3001007,0
927,1.3777453016496413,1.3680196,1.3012787,2
928,1.375540534860486,1.3684119,1.3066517,2
929,1.3765825850245499,1.3706827,1.3739896,0
930,1.373590560700383,1.373022,1.3503354,2
931,1.3723321936692243,1.3645519,1.3151163,2
932,1.3708262159059164,1.3595144,1.3421769,2
933,1.3680539890273993,1.3556726,1.3042929,2
934,1.3674313164923477,1.3529853,1.2920008,2
935,1.3673389645148486,1.3525025,1.2937831,2
936,1.3665668291916235,1.3544466,1.2996536,2
937,1.3642287682902836,1.3555858,1.2979059,2
938,1.3619122013716658,1.3551553,1.2948601,2
939,1.3585985130701235,1.3547693,1.2988715,2
940,1.3596162053198477,1.3521744,1.3167526,2
941,1.3622011511760137,1.3499259,1.3082335,2
942,1.3590387277124412,1.3496355,1.2798389,0
943,1.3572078418920697,1.3484254,1.2992083,2
944,1.3592304202324321,1.3463973,1.2893376,2
945,1.360398620071492,1.3497293,1.311772,2
946,1.3570455627959368,1.351075,1.2804863,2
947,1.356573077793306,1.346027,1.2870177,2
948,1.357870404378799,1.3462974,1.2934203,2
949,1.357926181578821,1.3486172,1.2780598,1
950,1.366073725255282,1.3530949,1.3237588,2
951,1.3642105875233506,1.3461142,1.16538,2
952,1.3619710629829267,1.3374926,1.2088153,0
953,1.359130430993051,1.329696,1.1580086,0
954,1.355943989420817,1.3263868,1.2454813,2
955,1.3546257579749468,1.3281685,1.2533123,2
956,1.3536353724949892,1.3365949,1.2691282,2
957,1.353536174174861,1.3434108,1.2526107,2
958,1.3529695195522833,1.3455864,1.2617562,1
959,1.3562940873116371,1.3418773,1.2832456,2
960,1.3553454330611916,1.3407798,1.2175727,1
961,1.3589532919691407,1.3409268,1.2531068,2
962,1.3603204287453177,1.3409506,1.1881449,2
963,1.3581153911690578,1.3410308,1.1953871,2
964,1.3573717384460657,1.3399527,1.1973333,2
965,1.3612860775539504,1.3385795,1.2673936,2
966,1.36270882082483,1.3395997,1.1916548,2
967,1.3635882088885936,1.3424622,1.2090656,2
968,1.3645531179073689,1.340134,1.1579816,1
969,1.3663264145572092,1.3390013,1.1883001,2
970,1.3635567053122437,1.3354458,1.1440059,1
971,1.3686794737703394,1.3318561,1.2347844,2
972,1.366795898372082,1.3342515,1.2279091,2
973,1.362626000894356,1.3372387,1.2291566,0
974,1.3593961127060221,1.3394473,1.2245959,2
975,1.3569792424974256,1.3461739,1.243862,2
976,1.3544401380092062,1.3517808,1.2669117,2
977,1.3590405487100685,1.3550428,1.3106858,2
978,1.3611908503277141,1.3574115,1.241329,2
979,1.362843683496653,1.3547403,1.2803061,0
980,1.3595118776308674,1.3493823,1.2116853,2
981,1.3570465526917723,1.3501686,1.2717371,2
982,1.3557006320307539,1.3506947,1.2821026,2
983,1.3583992550217943,1.3512331,1.3531424,0
984,1.3544588211317772,1.3507401,1.2484686,0
985,1.3517094672768146,1.3479629,1.2945743,2
986,1.3527640370366176,1.3414873,1.2602001,2
987,1.3554476525325787,1.3414623,1.3171456,2
988,1.3528748069287118,1.3404742,1.2614206,2
989,1.3509963583556062,1.3365244,1.2655146,0
990,1.3441730363925326,1.3339628,1.2537415,2
991,1.3448135700951975,1.3297231,1.273493,2
992,1.3437245250768681,1.3328968,1.3050504,0
993,1.3421344331768235,1.3356136,1.2957789,2
994,1.3409264440977984,1.3335994,1.2864023,2
995,1.3419458757123994,1.3316087,1.2922329,2
996,1.3396422706927533,1.3325063,1.3180573,2
997,1.3395036061642545,1.3320676,1.300287,2
998,1.3389476313745337,1.3281788,1.2674992,1
999,1.3419769548824834,1.3264943,1.2837962,2
1000,1.340589483627738,1.3267907,1.2384409,2
1001,1.3407994635788225,1.3240207,1.2444482,0
1002,1.3372798545220108,1.3236215,1.226197,2
1003,1.3379129850835816,1.3233322,1.2415199,2
1004,1.3374272609575764,1.3230177,1.2363445,1
1005,1.340356865552637,1.3248867,1.271216,2
1006,1.336787735888986,1.3244121,1.1784283,2
1007,1.33608747909259,1.3181233,1.2112402,2
1008,1.3361555893933303,1.3133978,1.200054,2
1009,1.3349165098729951,1.3136357,1.2391872,2
1010,1.334659623140277,1.3188382,1.2404517,1
1011,1.3365593787492225,1.3255583,1.2361476,2
1012,1.33507819303202,1.3238107,1.1929904,2
1013,1.3329543936103967,1.3185891,1.2222915,0
1014,1.3285048133476969,1.3165079,1.2369466,0
1015,1.325074687657928,1.314679,1.2924241,2
1016,1.325354141743066,1.312098,1.2696949,0
1017,1.321825518014656,1.3141962,1.2616957,0
1018,1.3191172148527728,1.3094804,1.2815949,2
1019,1.3156946698293015,1.2983297,1.2750825,2
1020,1.3141030007343488,1.297289,1.2924345,2
1021,1.3160611801838007,1.2990643,1.2748579,2
1022,1.313298838924308,1.3020912,1.2687806,0
1023,1.307972092359633,1.3029817,1.2957611,2
1024,1.3079603418023924,1.2985244,1.3220713,2
1025,1.309125238727561,1.2975303,1.2921251,2
1026,1.311517982649254,1.3003925,1.2750881,2
1027,1.3112330652345605,1.3019952,1.267295,0
1028,1.2940487041739515,1.301935,1.2833935,2
1029,1.2977033842264853,1.269324,1.1872592,2
1030,1.2964987824856322,1.2669079,1.1831208,0
1031,1.2937289651607957,1.2685658,1.2303408,1
1032,1.2954798751228123,1.2705433,1.1945697,2
1033,1.294362821132535,1.2686831,1.2144895,2
1034,1.2963798409724507,1.2659017,1.2060401,1
1035,1.2990178932922325,1.2723646,1.2185241,2
1036,1.2953438890696696,1.2795303,1.2180543,2
1037,1.296982017474168,1.2799827,1.224279,2
1038,1.2968350450692454,1.2797021,1.1816586,0
1039,1.2875128960262294,1.2809061,1.1829613,1
1040,1.292951072057536,1.273074,1.1596715,0
1041,1.285431119557376,1.2790848,1.1846821,2
1042,1.2865286729427003,1.269569,1.2038683,2
1043,1.2869429263743946,1.2692307,1.2290499,2
1044,1.2864768701836788,1.2686874,1.2258066,0
1045,1.2785341883907682,1.2688451,1.1955085,2
1046,1.2756875765477427,1.2625017,1.2543598,0
1047,1.268170610272333,1.2512659,1.1736183,2
1048,1.2680629724905683,1.2446985,1.1990255,2
1049,1.2686139212509489,1.2504048,1.1992217,0
1050,1.2630994214715583,1.2525257,1.2206204,2
1051,1.2626962626640827,1.24557,1.1604362,1
1052,1.2668170066340996,1.2418474,1.1916528,0
1053,1.249609950200481,1.2405282,1.1787229,2
1054,1.2483838880719236,1.2254392,1.1381339,1
1055,1.2623740691611627,1.2265047,1.1937505,2
1056,1.2673770328983263,1.2338148,1.1375072,1
1057,1.2734380207679334,1.2386454,1.1708103,0
1058,1.267611814004403,1.2508223,1.2337224,0
1059,1.2630216704279644,1.2508378,1.1560961,2
1060,1.2633811899522815,1.2452031,1.0834935,1
1061,1.2722912631090146,1.2451959,1.1679751,0
1062,1.2672220042341074,1.2526249,1.1540394,1
1063,1.279915628819503,1.2477742,1.0921084,2
1064,1.2791050428011206,1.264387,1.2441679,0
1065,1.2743930903846996,1.2699673,1.2310908,2
1066,1.2727883344976396,1.267731,1.1756035,1
1067,1.2761305243656629,1.2653922,1.2052009,0
1068,1.2678847003082219,1.2661948,1.1991843,0
1069,1.2626967217507514,1.261467,1.2060932,2
1070,1.2646562842819247,1.2519822,1.1943463,2
1071,1.266503648171527,1.2558807,1.1921214,2
1072,1.2659063346481672,1.2585874,1.1744787,2
1073,1.2713664035305738,1.2586783,1.214562,1
1074,1.2727440521508258,1.2601761,1.2090234,0
1075,1.262692048221341,1.262081,1.2083707,2
1076,1.2625562385110318,1.2553173,1.1786914,0
1077,1.2549994759968004,1.2496458,1.1498345,2
1078,1.2512185436354326,1.2305362,1.1096953,2
1079,1.2529239978949922,1.2219895,1.1762191,1
1080,1.2574930939546947,1.2202462,1.1081178,0
1081,1.2489774215511735,1.2238307,1.1490288,0
1082,1.2393193247146117,1.2200507,1.1333616,1
1083,1.2456143861890083,1.2101675,1.0591656,2
1084,1.2429645527717277,1.2167339,1.1453798,0
1085,1.2418597860832274,1.2172989,1.19134,1
1086,1.2453160934882126,1.2132983,1.1598984,0
1087,1.2429375290348297,1.2180268,1.1706924,1
1088,1.2482846714524234,1.2172438,1.1551288,1
1089,1.2533306622095943,1.2267436,1.1566342,2
1090,1.2512714767162887,1.2314345,1.1567638,0
1091,1.2459769754704915,1.2285738,1.1250699,1
1092,1.2549611741814544,1.2225543,1.0927107,2
1093,1.2575713060349996,1.2278187,1.1308813,2
1094,1.2566780438647118,1.2355747,1.1582017,0
1095,1.2387811905127788,1.2376181,1.128342,2
1096,1.2390258862592718,1.2238017,1.1229024,1
1097,1.245157134085463,1.2207953,1.2024909,1
1098,1.2521608703067841,1.2297748,1.1904272,2
1099,1.2525999567798116,1.2349788,1.2145356,0
1100,1.245583009946252,1.233348,1.1964481,2
1101,1.244528363473706,1.2264944,1.1480314,2
1102,1.2433352141593612,1.2268351,1.1454685,1
1103,1.247521294613492,1.2281847,1.1971097,0
1104,1.237938270590734,1.2316648,1.1710842,0
1105,1.2315125833894265,1.2223121,1.1467366,1
1106,1.2378293540577596,1.206942,1.0930909,0
1107,1.2307270946850521,1.212226,1.1611254,2
1108,1.2303497846427054,1.2031466,1.0880103,2
1109,1.2327228365477205,1.2046437,1.1573516,1
1110,1.2398595404263977,1.2020993,1.194745,1
1111,1.2493653778896734,1.2110628,1.2231867,0
1112,1.242335712956359,1.2220875,1.2273746,1
1113,1.249448601388236,1.2183098,1.1627841,2
1114,1.246366597846493,1.2252576,1.201379,2
1115,1.2485668414821578,1.2258345,1.1906471,1
1116,1.253919472263301,1.2243847,1.1252583,0
1117,1.2343333366792713,1.2340424,1.1967773,0
1118,1.2299950161222872,1.218746,1.069855,0
1119,1.2225317613812645,1.21255,1.0984482,2
1120,1.2208899186674116,1.201728,1.1362745,2
1121,1.2198842052476395,1.2013227,1.1274672,0
1122,1.2154209041160913,1.2130375,1.2196043,2
1123,1.2178392747913303,1.2091352,1.1908523,2
1124,1.2172819857207962,1.212537,1.2060207,2
1125,1.2131124035336422,1.2110832,1.2051061,2
1126,1.2112467643785165,1.2059277,1.2051982,2
1127,1.210532795971169,1.2061726,1.2177173,2
1128,1.2118285400039748,1.2070199,1.1813198,0
1129,1.205865399318556,1.2085272,1.1834067,2
